image_id,acc_clean,acc_attacked,logits_sigmoid_mean,logits_abs_mean,perfect_recovery_clean,perfect_recovery_attacked
000000186282.jpg,0.5199999809265137,0.5199999809265137,0.5011432766914368,0.029621504247188568,0.0,0.0
000000186296.jpg,0.5199999809265137,0.5199999809265137,0.5011436343193054,0.029613858088850975,0.0,0.0
000000186345.jpg,0.5199999809265137,0.5199999809265137,0.5011163949966431,0.02963521145284176,0.0,0.0
000000186422.jpg,0.5199999809265137,0.5199999809265137,0.5011295676231384,0.02960110642015934,0.0,0.0
000000186449.jpg,0.5199999809265137,0.5199999809265137,0.50115567445755,0.029624762013554573,0.0,0.0
000000186624.jpg,0.5199999809265137,0.5199999809265137,0.5011375546455383,0.029606696218252182,0.0,0.0
000000186632.jpg,0.5199999809265137,0.5199999809265137,0.5011436939239502,0.029624100774526596,0.0,0.0
000000186637.jpg,0.5199999809265137,0.5199999809265137,0.501136839389801,0.029623307287693024,0.0,0.0
000000186873.jpg,0.5199999809265137,0.5199999809265137,0.5011399984359741,0.02960732951760292,0.0,0.0
000000186929.jpg,0.5199999809265137,0.5199999809265137,0.5011104941368103,0.029662778601050377,0.0,0.0
000000186938.jpg,0.5199999809265137,0.5199999809265137,0.5011312961578369,0.029605373740196228,0.0,0.0
000000186980.jpg,0.5199999809265137,0.5199999809265137,0.5011163353919983,0.029598036780953407,0.0,0.0
000000187055.jpg,0.5199999809265137,0.5199999809265137,0.5011177659034729,0.02960805781185627,0.0,0.0
000000187144.jpg,0.5199999809265137,0.5199999809265137,0.5011152029037476,0.02957037463784218,0.0,0.0
000000187236.jpg,0.5099999904632568,0.5099999904632568,0.5011791586875916,0.029679493978619576,0.0,0.0
000000187243.jpg,0.5199999809265137,0.5199999809265137,0.5011107325553894,0.029566960409283638,0.0,0.0
000000187249.jpg,0.5099999904632568,0.5099999904632568,0.5011729598045349,0.02966301329433918,0.0,0.0
000000187271.jpg,0.5199999809265137,0.5199999809265137,0.5011267066001892,0.029613208025693893,0.0,0.0
000000187362.jpg,0.5199999809265137,0.5199999809265137,0.501108705997467,0.029579386115074158,0.0,0.0
000000187513.jpg,0.5199999809265137,0.5199999809265137,0.5011357665061951,0.029611872509121895,0.0,0.0
000000187585.jpg,0.5199999809265137,0.5199999809265137,0.5011400580406189,0.02961510606110096,0.0,0.0
000000187734.jpg,0.5199999809265137,0.5199999809265137,0.5011283755302429,0.02959573268890381,0.0,0.0
000000187745.jpg,0.5199999809265137,0.5199999809265137,0.5010926127433777,0.02959844470024109,0.0,0.0
000000187990.jpg,0.5199999809265137,0.5199999809265137,0.5011171102523804,0.029582910239696503,0.0,0.0
000000188296.jpg,0.5199999809265137,0.5199999809265137,0.5011106729507446,0.029588252305984497,0.0,0.0
000000188439.jpg,0.5199999809265137,0.5199999809265137,0.5011266469955444,0.029601898044347763,0.0,0.0
000000188465.jpg,0.5199999809265137,0.5199999809265137,0.5011559724807739,0.029634037986397743,0.0,0.0
000000188592.jpg,0.5199999809265137,0.5199999809265137,0.5011419653892517,0.029612097889184952,0.0,0.0
000000188689.jpg,0.5199999809265137,0.5199999809265137,0.5011582970619202,0.02962464652955532,0.0,0.0
000000188906.jpg,0.5199999809265137,0.5199999809265137,0.5011237263679504,0.029611077159643173,0.0,0.0
000000189078.jpg,0.5199999809265137,0.5199999809265137,0.5011329054832458,0.029623912647366524,0.0,0.0
000000189213.jpg,0.5199999809265137,0.5199999809265137,0.5011464953422546,0.02961394190788269,0.0,0.0
000000189226.jpg,0.5199999809265137,0.5199999809265137,0.5011215806007385,0.029601432383060455,0.0,0.0
000000189310.jpg,0.5199999809265137,0.5199999809265137,0.5011265277862549,0.029602332040667534,0.0,0.0
000000189436.jpg,0.5199999809265137,0.5199999809265137,0.5011220574378967,0.029607800766825676,0.0,0.0
000000189451.jpg,0.5199999809265137,0.5199999809265137,0.50114506483078,0.029625199735164642,0.0,0.0
000000189475.jpg,0.5199999809265137,0.5199999809265137,0.5011288523674011,0.029607372358441353,0.0,0.0
000000189698.jpg,0.5199999809265137,0.5199999809265137,0.501146137714386,0.029625672847032547,0.0,0.0
000000189752.jpg,0.5199999809265137,0.5199999809265137,0.5011433362960815,0.029612338170409203,0.0,0.0
000000189775.jpg,0.5199999809265137,0.5199999809265137,0.5011100769042969,0.029579797759652138,0.0,0.0
000000189806.jpg,0.5199999809265137,0.5199999809265137,0.5011195540428162,0.029592808336019516,0.0,0.0
000000189820.jpg,0.5199999809265137,0.5199999809265137,0.5011283755302429,0.02959204837679863,0.0,0.0
000000189828.jpg,0.5199999809265137,0.5199999809265137,0.5010961890220642,0.02956448495388031,0.0,0.0
000000190007.jpg,0.5199999809265137,0.5199999809265137,0.501123309135437,0.02959146350622177,0.0,0.0
000000190140.jpg,0.5199999809265137,0.5199999809265137,0.5011489987373352,0.029629584401845932,0.0,0.0
000000190236.jpg,0.5199999809265137,0.5199999809265137,0.5011375546455383,0.02961106225848198,0.0,0.0
000000190307.jpg,0.5199999809265137,0.5199999809265137,0.5011035799980164,0.029568811878561974,0.0,0.0
000000190637.jpg,0.5199999809265137,0.5199999809265137,0.5011240839958191,0.02959175780415535,0.0,0.0
000000190648.jpg,0.5199999809265137,0.5199999809265137,0.5011626482009888,0.029648274183273315,0.0,0.0
000000190676.jpg,0.5199999809265137,0.5199999809265137,0.5011116862297058,0.02958749793469906,0.0,0.0
000000190753.jpg,0.5199999809265137,0.5199999809265137,0.5011453628540039,0.029612407088279724,0.0,0.0
000000190756.jpg,0.5199999809265137,0.5199999809265137,0.5011013746261597,0.029576696455478668,0.0,0.0
000000190841.jpg,0.5199999809265137,0.5199999809265137,0.5011132955551147,0.029564902186393738,0.0,0.0
000000190853.jpg,0.5199999809265137,0.5199999809265137,0.5011296272277832,0.029603270813822746,0.0,0.0
000000190923.jpg,0.5199999809265137,0.5199999809265137,0.5011338591575623,0.02960779331624508,0.0,0.0
000000191013.jpg,0.5199999809265137,0.5199999809265137,0.5011104941368103,0.02959369122982025,0.0,0.0
000000191288.jpg,0.5199999809265137,0.5199999809265137,0.5011258721351624,0.029604362323880196,0.0,0.0
000000191471.jpg,0.5199999809265137,0.5199999809265137,0.5011113882064819,0.029582452028989792,0.0,0.0
000000191580.jpg,0.5199999809265137,0.5199999809265137,0.5011210441589355,0.02961377054452896,0.0,0.0
000000191614.jpg,0.5199999809265137,0.5199999809265137,0.5011271834373474,0.02959192357957363,0.0,0.0
000000191672.jpg,0.5199999809265137,0.5199999809265137,0.5011052489280701,0.02956320159137249,0.0,0.0
000000191761.jpg,0.5199999809265137,0.5199999809265137,0.5011364817619324,0.029616298153996468,0.0,0.0
000000191845.jpg,0.5199999809265137,0.5199999809265137,0.5011278986930847,0.02960975654423237,0.0,0.0
000000192047.jpg,0.5199999809265137,0.5199999809265137,0.5011116862297058,0.029592951759696007,0.0,0.0
000000192191.jpg,0.5199999809265137,0.5199999809265137,0.5011425614356995,0.029618557542562485,0.0,0.0
000000192607.jpg,0.5199999809265137,0.5199999809265137,0.5011425018310547,0.029613321647047997,0.0,0.0
000000192670.jpg,0.5199999809265137,0.5199999809265137,0.501114547252655,0.02958383783698082,0.0,0.0
000000192699.jpg,0.5199999809265137,0.5199999809265137,0.5011364817619324,0.029613962396979332,0.0,0.0
000000192716.jpg,0.5199999809265137,0.5199999809265137,0.5011133551597595,0.02957967296242714,0.0,0.0
000000192871.jpg,0.5199999809265137,0.5199999809265137,0.5011444091796875,0.02964773029088974,0.0,0.0
000000192904.jpg,0.5199999809265137,0.5199999809265137,0.5011038780212402,0.029569219797849655,0.0,0.0
