image_id,loss_secret,loss_image
000000191288.jpg,0.6949809193611145,5.5754335335223004e-05
000000191471.jpg,0.6949432492256165,5.590177534031682e-05
000000191580.jpg,0.6949875950813293,5.576498733717017e-05
000000191614.jpg,0.694972813129425,5.577983392868191e-05
000000191672.jpg,0.6949284076690674,5.6099896028172225e-05
000000191761.jpg,0.6950010657310486,5.5213833547895774e-05
000000191845.jpg,0.6949847936630249,5.574139504460618e-05
000000192047.jpg,0.6949730515480042,5.587845225818455e-05
000000192191.jpg,0.6950011253356934,5.557338590733707e-05
000000192607.jpg,0.6950066089630127,5.5543321650475264e-05
000000192670.jpg,0.6949618458747864,5.589481952483766e-05
000000192699.jpg,0.6949999928474426,5.5675525800324976e-05
000000192716.jpg,0.6949453353881836,5.581171717494726e-05
000000192871.jpg,0.6950047612190247,5.322054494172335e-05
000000192904.jpg,0.6949278116226196,5.567010884988122e-05
000000192964.jpg,0.6950142979621887,5.1444854761939496e-05
000000193162.jpg,0.6950095891952515,5.575203613261692e-05
000000193181.jpg,0.6949904561042786,5.582926678471267e-05
000000193245.jpg,0.6949402689933777,5.589107604464516e-05
000000193348.jpg,0.6949896216392517,5.588566273218021e-05
000000193429.jpg,0.694900393486023,5.621098534902558e-05
000000193494.jpg,0.6949937343597412,5.571509973378852e-05
000000193674.jpg,0.6949797868728638,5.5058320867829025e-05
000000193717.jpg,0.6949785947799683,5.503867214429192e-05
000000193743.jpg,0.6950134038925171,5.553793744184077e-05
000000193884.jpg,0.6949752569198608,5.583056918112561e-05
000000193926.jpg,0.6950063705444336,5.3111707529751584e-05
000000194216.jpg,0.6950169801712036,5.5585864174645394e-05
000000194471.jpg,0.694943368434906,5.4954260122030973e-05
000000194506.jpg,0.6949891448020935,5.541713835555129e-05
000000194716.jpg,0.6949983239173889,5.5685784900560975e-05
000000194724.jpg,0.695002555847168,5.5614182201679796e-05
000000194746.jpg,0.6950234770774841,5.5381264246534556e-05
000000194832.jpg,0.6950060725212097,4.998726581106894e-05
000000194875.jpg,0.6950204372406006,5.513352152775042e-05
000000194940.jpg,0.6950096487998962,5.497382881003432e-05
000000195045.jpg,0.6950066089630127,5.567196785705164e-05
000000195165.jpg,0.6950191259384155,5.481982952915132e-05
000000195754.jpg,0.695025622844696,5.483031418407336e-05
000000195842.jpg,0.6950161457061768,5.497154779732227e-05
000000195918.jpg,0.6949789524078369,5.0928119890158996e-05
000000196009.jpg,0.6949836611747742,5.5695731134619564e-05
000000196141.jpg,0.6949971318244934,5.5622214858885854e-05
000000196185.jpg,0.6949438452720642,5.600468648481183e-05
000000196442.jpg,0.694874107837677,5.6374032283201814e-05
000000196754.jpg,0.694993257522583,5.5638338380958885e-05
000000196759.jpg,0.6949899196624756,5.471380063681863e-05
000000196843.jpg,0.6949796080589294,5.57700805075001e-05
000000197004.jpg,0.6949926018714905,5.574636088567786e-05
000000197022.jpg,0.6949615478515625,5.588507337961346e-05
000000197388.jpg,0.6949113011360168,5.614075780613348e-05
000000197528.jpg,0.6949806213378906,5.5852706282166764e-05
000000197658.jpg,0.694995105266571,5.5555341532453895e-05
000000197796.jpg,0.6949771046638489,5.580936704063788e-05
000000197870.jpg,0.6950123310089111,5.106123717268929e-05
000000198489.jpg,0.6949670910835266,5.582082667388022e-05
000000198510.jpg,0.6949543356895447,5.400437657954171e-05
000000198641.jpg,0.6949924230575562,5.33838574483525e-05
000000198805.jpg,0.6950082182884216,5.52135388716124e-05
000000198915.jpg,0.6949823498725891,5.5849341151770204e-05
000000198928.jpg,0.6949484348297119,5.595022230409086e-05
000000198960.jpg,0.6949955821037292,5.570038774749264e-05
000000199055.jpg,0.6949792504310608,5.584820610238239e-05
000000199236.jpg,0.6950032114982605,5.531108399736695e-05
